,imdb_title_id,title,original_title,year,country,director,actors,avg_vote,decade,name,imdb_name_id,height,ordering,category,job,characters,race,gender,sexuality
9232,tt0119008,Donnie Brasco,Donnie Brasco,1997,USA,Mike Newell,Zeljko Ivanek,7.7,1990,Zeljko Ivanek,nm0411964,170.0,,,,,,,
9233,tt0780536,In Bruges - La coscienza dell'assassino,In Bruges,2008,"UK, USA",Martin McDonagh,Zeljko Ivanek,7.9,2000,Zeljko Ivanek,nm0411964,170.0,,,,,,,
9234,tt1024648,Argo,Argo,2012,"USA, UK",Ben Affleck,Zeljko Ivanek,7.7,2010,Zeljko Ivanek,nm0411964,170.0,,,,,,,
9235,tt0119008,Donnie Brasco,Donnie Brasco,1997,USA,Mike Newell,Gerry Becker,7.7,1990,Gerry Becker,nm0065418,,,,,,,,
9236,tt0119008,Donnie Brasco,Donnie Brasco,1997,USA,Mike Newell,Robert Miano,7.7,1990,Robert Miano,nm0583951,180.0,,,,,,,
9237,tt0119008,Donnie Brasco,Donnie Brasco,1997,USA,Mike Newell,Rocco Sisto,7.7,1990,Rocco Sisto,nm0803157,,,,,,,,
9238,tt0119008,Donnie Brasco,Donnie Brasco,1997,USA,Mike Newell,Zach Grenier,7.7,1990,Zach Grenier,nm0340260,175.0,,,,,White,Male,Straight
9239,tt0119008,Donnie Brasco,Donnie Brasco,1997,USA,Mike Newell,Terry Serpico,7.7,1990,Terry Serpico,nm0785352,183.0,,,,,,,
9240,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Mark Addy,7.2,1990,Mark Addy,nm0004692,182.0,3.0,actor,,"[""Dave""]",White,Male,Straight
9241,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Wim Snape,7.2,1990,Wim Snape,nm0810890,178.0,4.0,actor,,"[""Nathan""]",,,
9242,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Steve Huison,7.2,1990,Steve Huison,nm0401269,185.0,,,,,,,
9243,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Paul Barber,7.2,1990,Paul Barber,nm0053448,183.0,,,,,,,
9244,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Hugo Speer,7.2,1990,Hugo Speer,nm0817563,175.0,,,,,,,
9245,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Lesley Sharp,7.2,1990,Lesley Sharp,nm0789093,165.0,,,,,,,
9246,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Emily Woof,7.2,1990,Emily Woof,nm0941056,157.0,,,,,,,
9247,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Dave Hill,7.2,1990,Dave Hill,nm0384172,163.0,,,,,,,
9248,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Dave Hill,7.2,1990,Dave Hill,nm1766055,,,,,,,,
9249,tt0119164,Full Monty - Squattrinati organizzati,The Full Monty,1997,"UK, USA",Peter Cattaneo,Bruce Jones,7.2,1990,Bruce Jones,nm0427646,183.0,,,,,,,
9250,tt0119217,Will Hunting - Genio ribelle,Good Will Hunting,1997,USA,Gus Van Sant,Matt Damon,8.3,1990,Matt Damon,nm0000354,178.0,2.0,actor,,"[""Will""]",White,Male,Straight
9251,tt0120815,Salvate il soldato Ryan,Saving Private Ryan,1998,USA,Steven Spielberg,Matt Damon,8.6,1990,Matt Damon,nm0000354,178.0,2.0,actor,,"[""Private Ryan""]",White,Male,Straight
9252,tt0134119,Il talento di Mr. Ripley,The Talented Mr. Ripley,1999,USA,Anthony Minghella,Matt Damon,7.4,1990,Matt Damon,nm0000354,178.0,1.0,actor,,"[""Tom Ripley""]",White,Male,Straight
9253,tt0365737,Syriana,Syriana,2005,"USA, United Arab Emirates",Stephen Gaghan,Matt Damon,6.9,2000,Matt Damon,nm0000354,178.0,2.0,actor,,"[""Bryan Woodman""]",White,Male,Straight
9254,tt0407887,The Departed - Il bene e il male,The Departed,2006,USA,Martin Scorsese,Matt Damon,8.5,2000,Matt Damon,nm0000354,178.0,2.0,actor,,"[""Colin Sullivan""]",White,Male,Straight
9255,tt1403865,Il Grinta,True Grit,2010,USA,"Ethan Coen, Joel Coen",Matt Damon,7.6,2010,Matt Damon,nm0000354,178.0,2.0,actor,,"[""LaBoeuf""]",White,Male,Straight
9256,tt1950186,Le Mans '66 - La grande sfida,Ford v Ferrari,2019,USA,James Mangold,Matt Damon,8.1,2010,Matt Damon,nm0000354,178.0,1.0,actor,,"[""Carroll Shelby""]",White,Male,Straight
9257,tt3659388,Sopravvissuto - The Martian,The Martian,2015,"UK, USA, Hungary, Jordan",Ridley Scott,Matt Damon,8.0,2010,Matt Damon,nm0000354,178.0,1.0,actor,,"[""Mark Watney""]",White,Male,Straight
9258,tt0119217,Will Hunting - Genio ribelle,Good Will Hunting,1997,USA,Gus Van Sant,Ben Affleck,8.3,1990,Ben Affleck,nm0000255,192.0,3.0,actor,,"[""Chuckie""]",White,Male,Straight
9259,tt1024648,Argo,Argo,2012,"USA, UK",Ben Affleck,Ben Affleck,7.7,2010,Ben Affleck,nm0000255,192.0,1.0,actor,,"[""Tony Mendez""]",White,Male,Straight
9260,tt0119217,Will Hunting - Genio ribelle,Good Will Hunting,1997,USA,Gus Van Sant,John Mighton,8.3,1990,John Mighton,nm0585906,,,,,,,,
9261,tt0119217,Will Hunting - Genio ribelle,Good Will Hunting,1997,USA,Gus Van Sant,Casey Affleck,8.3,1990,Casey Affleck,nm0000729,175.0,,,,,White,Male,Straight
9262,tt0171359,Hamlet 2000,Hamlet,2000,USA,Michael Almereyda,Casey Affleck,5.9,2000,Casey Affleck,nm0000729,175.0,,,,,White,Male,Straight
9263,tt4034228,Manchester by the Sea,Manchester by the Sea,2016,USA,Kenneth Lonergan,Casey Affleck,7.8,2010,Casey Affleck,nm0000729,175.0,1.0,actor,,"[""Lee Chandler""]",White,Male,Straight
9264,tt0119217,Will Hunting - Genio ribelle,Good Will Hunting,1997,USA,Gus Van Sant,Cole Hauser,8.3,1990,Cole Hauser,nm0369513,185.0,,,,,White,Male,Straight
9265,tt0119217,Will Hunting - Genio ribelle,Good Will Hunting,1997,USA,Gus Van Sant,Alison Folland,8.3,1990,Alison Folland,nm0284315,,,,,,,,
9266,tt0119217,Will Hunting - Genio ribelle,Good Will Hunting,1997,USA,Gus Van Sant,Vik Sahay,8.3,1990,Vik Sahay,nm0006710,171.0,,,,,,,
9267,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Gwyneth Paltrow,6.9,1990,Gwyneth Paltrow,nm0000569,175.0,2.0,actress,,"[""Estella""]",,,
9268,tt0134119,Il talento di Mr. Ripley,The Talented Mr. Ripley,1999,USA,Anthony Minghella,Gwyneth Paltrow,7.4,1990,Gwyneth Paltrow,nm0000569,175.0,2.0,actress,,"[""Marge Sherwood""]",,,
9269,tt0265666,I Tenenbaum,The Royal Tenenbaums,2001,USA,Wes Anderson,Gwyneth Paltrow,7.6,2000,Gwyneth Paltrow,nm0000569,175.0,2.0,actress,,"[""Margot Tenenbaum""]",,,
9270,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Kim Dickens,6.9,1990,Kim Dickens,nm0225332,169.0,,,,,White,Female,
9271,tt0878804,The Blind Side,The Blind Side,2009,USA,John Lee Hancock,Kim Dickens,7.6,2000,Kim Dickens,nm0225332,169.0,,,,,White,Female,
9272,tt0972883,Red,Red,2008,USA,"Trygve Allister Diesen, Lucky McKee",Kim Dickens,7.0,2000,Kim Dickens,nm0225332,169.0,,,,,White,Female,
9273,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Nell Campbell,6.9,1990,Nell Campbell,nm0132752,168.0,,,,,White,Female,Straight
9274,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Gabriel Mann,6.9,1990,Gabriel Mann,nm0542759,185.0,,,,,White,Male,
9275,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Gabriel Mann,6.9,1990,Gabriel Mann,nm0752104,,,,,,,,
9276,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Jeremy James Kissner,6.9,1990,Jeremy James Kissner,nm0457432,,,,,,,,
9277,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Raquel Beaudene,6.9,1990,Raquel Beaudene,nm0064375,165.0,,,,,,,
9278,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Stephen Spinella,6.9,1990,Stephen Spinella,nm0818880,176.0,,,,,White,Male,Gay
9279,tt1013753,Milk,Milk,2008,USA,Gus Van Sant,Stephen Spinella,7.5,2000,Stephen Spinella,nm0818880,176.0,,,,,White,Male,Gay
9280,tt4595882,Copia originale,Can You Ever Forgive Me?,2018,USA,Marielle Heller,Stephen Spinella,7.1,2010,Stephen Spinella,nm0818880,176.0,,,,,White,Male,Gay
9281,tt0119223,Paradiso perduto,Great Expectations,1998,USA,Alfonso Cuarón,Marla Sucharetza,6.9,1990,Marla Sucharetza,nm0837051,179.0,,,,,,,
9282,tt0119488,L.A. Confidential,L.A. Confidential,1997,USA,Curtis Hanson,Russell Crowe,8.2,1990,Russell Crowe,nm0000128,182.0,2.0,actor,,"[""Bud White""]",White,Male,Straight
9283,tt0140352,Insider - Dietro la verità,The Insider,1999,USA,Michael Mann,Russell Crowe,7.8,1990,Russell Crowe,nm0000128,182.0,1.0,actor,,"[""Jeffrey Wigand""]",White,Male,Straight
9284,tt0172495,Il gladiatore,Gladiator,2000,"USA, UK, Malta, Morocco",Ridley Scott,Russell Crowe,8.5,2000,Russell Crowe,nm0000128,182.0,1.0,actor,,"[""Maximus""]",White,Male,Straight
9285,tt0268978,A Beautiful Mind,A Beautiful Mind,2001,USA,Ron Howard,Russell Crowe,8.2,2000,Russell Crowe,nm0000128,182.0,1.0,actor,,"[""John Nash""]",White,Male,Straight
9286,tt0311113,Master & Commander - Sfida ai confini del mare,Master and Commander: The Far Side of the World,2003,USA,Peter Weir,Russell Crowe,7.4,2000,Russell Crowe,nm0000128,182.0,1.0,actor,,"[""Capt. Jack Aubrey""]",White,Male,Straight
9287,tt1707386,Les Misérables,Les Misérables,2012,"UK, USA",Tom Hooper,Russell Crowe,7.6,2010,Russell Crowe,nm0000128,182.0,2.0,actor,,"[""Javert""]",White,Male,Straight
9288,tt0119488,L.A. Confidential,L.A. Confidential,1997,USA,Curtis Hanson,Guy Pearce,8.2,1990,Guy Pearce,nm0001602,179.0,3.0,actor,,"[""Ed Exley""]",White,Male,
9289,tt0209144,Memento,Memento,2000,USA,Christopher Nolan,Guy Pearce,8.4,2000,Guy Pearce,nm0001602,179.0,1.0,actor,,"[""Leonard""]",White,Male,
9290,tt0887912,The Hurt Locker,The Hurt Locker,2008,USA,Kathryn Bigelow,Guy Pearce,7.6,2000,Guy Pearce,nm0001602,179.0,4.0,actor,,"[""Sergeant Matt Thompson""]",White,Male,
9291,tt0119488,L.A. Confidential,L.A. Confidential,1997,USA,Curtis Hanson,Kim Basinger,8.2,1990,Kim Basinger,nm0000107,172.0,4.0,actress,,"[""Lynn Bracken""]",White,Female,Straight
9292,tt0119488,L.A. Confidential,L.A. Confidential,1997,USA,Curtis Hanson,Matt McCoy,8.2,1990,Matt McCoy,nm0566783,185.0,,,,,White,Male,Straight
9293,tt0119488,L.A. Confidential,L.A. Confidential,1997,USA,Curtis Hanson,Paolo Seganti,8.2,1990,Paolo Seganti,nm0781915,,,,,,,,
9294,tt0119488,L.A. Confidential,L.A. Confidential,1997,USA,Curtis Hanson,Steve Rankin,8.2,1990,Steve Rankin,nm0710292,,,,,,,,
9295,tt0119558,Lolita,Lolita,1997,"France, USA",Adrian Lyne,Dominique Swain,6.9,1990,Dominique Swain,nm0000663,173.0,2.0,actress,,"[""Dolores 'Lolita' Haze""]",White,Female,Straight
9296,tt0119558,Lolita,Lolita,1997,"France, USA",Adrian Lyne,Suzanne Shepherd,6.9,1990,Suzanne Shepherd,nm0791877,,,,,,,,
9297,tt0119558,Lolita,Lolita,1997,"France, USA",Adrian Lyne,Michael Goodwin,6.9,1990,Michael Goodwin,nm0329517,183.0,,,,,,,
9298,tt0119558,Lolita,Lolita,1997,"France, USA",Adrian Lyne,Angela Paton,6.9,1990,Angela Paton,nm0665708,,,,,,,,
9299,tt0119558,Lolita,Lolita,1997,"France, USA",Adrian Lyne,Ben Silverstone,6.9,1990,Ben Silverstone,nm0799066,,,,,,,,
9300,tt0119558,Lolita,Lolita,1997,"France, USA",Adrian Lyne,Emma Griffiths Malin,6.9,1990,Emma Griffiths Malin,nm0341632,,,,,,,,
9301,tt0119683,I miserabili,Les Misérables,1998,"UK, Germany, USA",Bille August,Christopher Adamson,7.5,1990,Christopher Adamson,nm0011478,192.0,4.0,actor,,"[""Bertin""]",,,
9302,tt0119683,I miserabili,Les Misérables,1998,"UK, Germany, USA",Bille August,Tim Barlow,7.5,1990,Tim Barlow,nm0055291,188.0,,,,,,,
9303,tt0119683,I miserabili,Les Misérables,1998,"UK, Germany, USA",Bille August,David Birkin,7.5,1990,David Birkin,nm0083605,,,,,,,,
9304,tt0119683,I miserabili,Les Misérables,1998,"UK, Germany, USA",Bille August,Reine Brynolfsson,7.5,1990,Reine Brynolfsson,nm0117429,178.0,,,,,,,
9305,tt0119683,I miserabili,Les Misérables,1998,"UK, Germany, USA",Bille August,Kathleen Byron,7.5,1990,Kathleen Byron,nm0126402,168.0,,,,,White,Female,Straight
9306,tt0119683,I miserabili,Les Misérables,1998,"UK, Germany, USA",Bille August,Václav Chalupa,7.5,1990,Václav Chalupa,nm0150083,,,,,,,,
9307,tt0119683,I miserabili,Les Misérables,1998,"UK, Germany, USA",Bille August,Edna Doré,7.5,1990,Edna Doré,nm0234270,156.0,,,,,,,
9308,tt0119822,Qualcosa è cambiato,As Good as It Gets,1997,USA,James L. Brooks,Skeet Ulrich,7.7,1990,Skeet Ulrich,nm0000240,183.0,,,,,,,
9309,tt0119822,Qualcosa è cambiato,As Good as It Gets,1997,USA,James L. Brooks,Shirley Knight,7.7,1990,Shirley Knight,nm0004309,,,,,,White,Female,Straight
9310,tt0119822,Qualcosa è cambiato,As Good as It Gets,1997,USA,James L. Brooks,Yeardley Smith,7.7,1990,Yeardley Smith,nm0810379,160.0,,,,,White,Female,Straight
9311,tt0119822,Qualcosa è cambiato,As Good as It Gets,1997,USA,James L. Brooks,Lupe Ontiveros,7.7,1990,Lupe Ontiveros,nm0648913,150.0,,,,,,,
9312,tt0119822,Qualcosa è cambiato,As Good as It Gets,1997,USA,James L. Brooks,Jaffe Cohen,7.7,1990,Jaffe Cohen,nm0169465,,,,,,,,
9313,tt0119942,I colori della vittoria,Primary Colors,1998,"UK, France, Germany, Japan, USA",Mike Nichols,Adrian Lester,6.6,1990,Adrian Lester,nm0504412,185.0,,,,,Black,Male,Straight
9314,tt0119942,I colori della vittoria,Primary Colors,1998,"UK, France, Germany, Japan, USA",Mike Nichols,Maura Tierney,6.6,1990,Maura Tierney,nm0005491,160.0,,,,,White,Female,Straight
9315,tt0119942,I colori della vittoria,Primary Colors,1998,"UK, France, Germany, Japan, USA",Mike Nichols,Larry Hagman,6.6,1990,Larry Hagman,nm0001306,185.0,4.0,actor,,"[""Gov. Fred Picker""]",White,Male,Straight
9316,tt0119942,I colori della vittoria,Primary Colors,1998,"UK, France, Germany, Japan, USA",Mike Nichols,Caroline Aaron,6.6,1990,Caroline Aaron,nm0000715,,,,,,White,Female,Straight
9317,tt0119942,I colori della vittoria,Primary Colors,1998,"UK, France, Germany, Japan, USA",Mike Nichols,Rob Reiner,6.6,1990,Rob Reiner,nm0001661,188.0,,,,,White,Male,Straight
9318,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,USA,Martin Scorsese,Rob Reiner,8.2,2010,Rob Reiner,nm0001661,188.0,,,,,White,Male,Straight
9319,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Caerthan Banks,7.5,1990,Caerthan Banks,nm0052113,,3.0,actress,,"[""Zoe""]",,,
9320,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Sarah Polley,7.5,1990,Sarah Polley,nm0001631,157.0,2.0,actress,,"[""Nicole""]",White,Female,Straight
9321,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Tom McCamus,7.5,1990,Tom McCamus,nm0564805,178.0,4.0,actor,,"[""Sam""]",White,Male,Straight
9322,tt1867093,Fury,The Samaritan,2012,Canada,David Weaver,Tom McCamus,5.6,2010,Tom McCamus,nm0564805,178.0,,,,,White,Male,Straight
9323,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Gabrielle Rose,7.5,1990,Gabrielle Rose,nm0741388,165.0,,,,,,,
9324,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Alberta Watson,7.5,1990,Alberta Watson,nm0914491,173.0,,,,,White,Female,Straight
9325,tt0491747,Away from Her - Lontano da lei,Away from Her,2006,"Canada, UK, USA",Sarah Polley,Alberta Watson,7.5,2000,Alberta Watson,nm0914491,173.0,,,,,White,Female,Straight
9326,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Stephanie Morgenstern,7.5,1990,Stephanie Morgenstern,nm0605174,,,,,,,,
9327,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Arsinée Khanjian,7.5,1990,Arsinée Khanjian,nm0451376,,,,,,,,
9328,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Earl Pastko,7.5,1990,Earl Pastko,nm0664387,,,,,,,,
9329,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Simon Baker,7.5,1990,Simon Baker,nm0048932,179.0,,,,,White,Male,Straight
9330,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Simon Baker,7.5,1990,Simon Baker,nm0048934,175.0,,,,,,,
9331,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Simon Baker,7.5,1990,Simon Baker,nm5577520,,,,,,,,
9332,tt1615147,Margin Call,Margin Call,2011,USA,J.C. Chandor,Simon Baker,7.1,2010,Simon Baker,nm0048932,179.0,,,,,White,Male,Straight
9333,tt1615147,Margin Call,Margin Call,2011,USA,J.C. Chandor,Simon Baker,7.1,2010,Simon Baker,nm0048934,175.0,,,,,,,
9334,tt1615147,Margin Call,Margin Call,2011,USA,J.C. Chandor,Simon Baker,7.1,2010,Simon Baker,nm5577520,,,,,,,,
9335,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,David Hemblen,7.5,1990,David Hemblen,nm0375959,186.0,,,,,,,
9336,tt0120255,Il dolce domani,The Sweet Hereafter,1997,Canada,Atom Egoyan,Bruce Greenwood,7.5,1990,Bruce Greenwood,nm0339304,184.0,,,,,White,Male,Straight
9337,tt1907668,Flight,Flight,2012,"USA, United Arab Emirates",Robert Zemeckis,Bruce Greenwood,7.3,2010,Bruce Greenwood,nm0339304,184.0,,,,,White,Male,Straight
9338,tt6294822,The Post,The Post,2017,"USA, UK",Steven Spielberg,Bruce Greenwood,7.2,2010,Bruce Greenwood,nm0339304,184.0,,,,,White,Male,Straight
9339,tt0120324,Soldi sporchi,A Simple Plan,1998,"UK, Germany, France, USA, Japan",Sam Raimi,Bridget Fonda,7.5,1990,Bridget Fonda,nm0000403,168.0,3.0,actress,,"[""Sarah""]",White,Female,Straight
9340,tt0120324,Soldi sporchi,A Simple Plan,1998,"UK, Germany, France, USA, Japan",Sam Raimi,Chelcie Ross,7.5,1990,Chelcie Ross,nm0743304,188.0,,,,,,,
9341,tt0120324,Soldi sporchi,A Simple Plan,1998,"UK, Germany, France, USA, Japan",Sam Raimi,Bob Davis,7.5,1990,Bob Davis,nm3331514,,,,,,White,Male,Straight
9342,tt0120324,Soldi sporchi,A Simple Plan,1998,"UK, Germany, France, USA, Japan",Sam Raimi,Tom Carey,7.5,1990,Tom Carey,nm1059824,,,,,,,,
9343,tt0388795,I segreti di Brokeback Mountain,Brokeback Mountain,2005,"USA, Canada",Ang Lee,Tom Carey,7.7,2000,Tom Carey,nm1059824,,,,,,,,
9344,tt0120324,Soldi sporchi,A Simple Plan,1998,"UK, Germany, France, USA, Japan",Sam Raimi,John Paxton,7.5,1990,John Paxton,nm0668122,,,,,,,,
9345,tt0120338,Titanic,Titanic,1997,"USA, Mexico, Australia, Canada",James Cameron,Leonardo DiCaprio,7.8,1990,Leonardo DiCaprio,nm0000138,183.0,1.0,actor,,"[""Jack Dawson""]",,,
9346,tt0217505,Gangs of New York,Gangs of New York,2002,"USA, Italy",Martin Scorsese,Leonardo DiCaprio,7.5,2000,Leonardo DiCaprio,nm0000138,183.0,1.0,actor,,"[""Amsterdam Vallon""]",,,
9347,tt0338751,The Aviator,The Aviator,2004,"Germany, USA",Martin Scorsese,Leonardo DiCaprio,7.5,2000,Leonardo DiCaprio,nm0000138,183.0,1.0,actor,,"[""Howard Hughes""]",,,
9348,tt0407887,The Departed - Il bene e il male,The Departed,2006,USA,Martin Scorsese,Leonardo DiCaprio,8.5,2000,Leonardo DiCaprio,nm0000138,183.0,1.0,actor,,"[""Billy""]",,,
9349,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,USA,Martin Scorsese,Leonardo DiCaprio,8.2,2010,Leonardo DiCaprio,nm0000138,183.0,1.0,actor,,"[""Jordan Belfort""]",,,
9350,tt1375666,Inception,Inception,2010,"USA, UK",Christopher Nolan,Leonardo DiCaprio,8.8,2010,Leonardo DiCaprio,nm0000138,183.0,1.0,actor,,"[""Cobb""]",,,
9351,tt1663202,Revenant - Redivivo,The Revenant,2015,"USA, Hong Kong, Taiwan",Alejandro G. Iñárritu,Leonardo DiCaprio,8.0,2010,Leonardo DiCaprio,nm0000138,183.0,1.0,actor,,"[""Hugh Glass""]",,,
9352,tt1853728,Django Unchained,Django Unchained,2012,USA,Quentin Tarantino,Leonardo DiCaprio,8.4,2010,Leonardo DiCaprio,nm0000138,183.0,3.0,actor,,"[""Calvin Candie""]",,,
9353,tt0120338,Titanic,Titanic,1997,"USA, Mexico, Australia, Canada",James Cameron,Gloria Stuart,7.8,1990,Gloria Stuart,nm0001784,161.0,,,,,White,Female,Straight
9354,tt0120338,Titanic,Titanic,1997,"USA, Mexico, Australia, Canada",James Cameron,Bernard Hill,7.8,1990,Bernard Hill,nm0384060,175.0,,,,,White,Male,Straight
9355,tt0167260,Il Signore degli Anelli - Il ritorno del re,The Lord of the Rings: The Return of the King,2003,"New Zealand, USA",Peter Jackson,Bernard Hill,8.9,2000,Bernard Hill,nm0384060,175.0,,,,,White,Male,Straight
9356,tt0167261,Il Signore degli Anelli - Le due torri,The Lord of the Rings: The Two Towers,2002,"New Zealand, USA",Peter Jackson,Bernard Hill,8.7,2000,Bernard Hill,nm0384060,175.0,,,,,White,Male,Straight
9357,tt0120338,Titanic,Titanic,1997,"USA, Mexico, Australia, Canada",James Cameron,Jonathan Hyde,7.8,1990,Jonathan Hyde,nm0404993,180.0,,,,,White,Male,
9358,tt0120338,Titanic,Titanic,1997,"USA, Mexico, Australia, Canada",James Cameron,Lewis Abernathy,7.8,1990,Lewis Abernathy,nm0008656,188.0,,,,,,,
9359,tt0120338,Titanic,Titanic,1997,"USA, Mexico, Australia, Canada",James Cameron,Nicholas Cascone,7.8,1990,Nicholas Cascone,nm0143167,178.0,,,,,,,
9360,tt0120382,The Truman Show,The Truman Show,1998,USA,Peter Weir,Jim Carrey,8.1,1990,Jim Carrey,nm0000120,188.0,1.0,actor,,"[""Truman Burbank""]",White,Male,Straight
9361,tt0338013,Se mi lasci ti cancello,Eternal Sunshine of the Spotless Mind,2004,USA,Michel Gondry,Jim Carrey,8.3,2000,Jim Carrey,nm0000120,188.0,1.0,actor,,"[""Joel Barish""]",White,Male,Straight
9362,tt0120382,The Truman Show,The Truman Show,1998,USA,Peter Weir,Noah Emmerich,8.1,1990,Noah Emmerich,nm0001187,189.0,4.0,actor,,"[""Marlon""]",White,Male,Straight
9363,tt0404203,Little Children,Little Children,2006,USA,Todd Field,Noah Emmerich,7.5,2000,Noah Emmerich,nm0001187,189.0,,,,,White,Male,Straight
9364,tt0120382,The Truman Show,The Truman Show,1998,USA,Peter Weir,Natascha McElhone,8.1,1990,Natascha McElhone,nm0001523,173.0,,,,,White,Female,Straight
9365,tt0120382,The Truman Show,The Truman Show,1998,USA,Peter Weir,Brian Delate,8.1,1990,Brian Delate,nm0216507,191.0,,,,,,,
9366,tt0120382,The Truman Show,The Truman Show,1998,USA,Peter Weir,Peter Krause,8.1,1990,Peter Krause,nm0470244,185.0,,,,,White,Male,Straight
9367,tt0120382,The Truman Show,The Truman Show,1998,USA,Peter Weir,Peter Krause,8.1,1990,Peter Krause,nm0470245,,,,,,,,
9368,tt0120382,The Truman Show,The Truman Show,1998,USA,Peter Weir,Heidi Schanz,8.1,1990,Heidi Schanz,nm0770039,168.0,,,,,,,
9369,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Heidi Schanz,4.8,1990,Heidi Schanz,nm0770039,168.0,,,,,,,
9370,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Denis Leary,4.8,1990,Denis Leary,nm0001459,186.0,1.0,actor,,"[""Johnny Crown"",""Johnny Alt""]",White,Male,Straight
9371,tt0120885,Sesso & potere,Wag the Dog,1997,USA,Barry Levinson,Denis Leary,7.2,1990,Denis Leary,nm0001459,186.0,,,,,White,Male,Straight
9372,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Larry Bishop,4.8,1990,Larry Bishop,nm0084114,185.0,4.0,actor,,"[""Ned Lynch""]",,,
9373,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Traci Lords,4.8,1990,Traci Lords,nm0000183,170.0,,,,,White,Female,Bisexual
9374,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Jimmie F. Skaggs,4.8,1990,Jimmie F. Skaggs,nm0803765,,,,,,,,
9375,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Angela Jones,4.8,1990,Angela Jones,nm0427484,,,,,,,,
9376,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Angela Jones,4.8,1990,Angela Jones,nm5356188,,,,,,,,
9377,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Michael David Simms,4.8,1990,Michael David Simms,nm0799989,,,,,,,,
9378,tt0120414,Underworld - Vendetta sotterranea,Underworld,1996,"USA, Canada",Roger Christian,Marc Baur,4.8,1990,Marc Baur,nm0061883,,,,,,,,
9379,tt0120493,Il pozzo,The Well,1997,Australia,Samantha Lang,Pamela Rabe,6.0,1990,Pamela Rabe,nm0704802,,1.0,actress,,"[""Hester""]",,,
9380,tt0120493,Il pozzo,The Well,1997,Australia,Samantha Lang,Miranda Otto,6.0,1990,Miranda Otto,nm0001584,165.0,2.0,actress,,"[""Katherine""]",White,Female,Straight
